6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,8.000000000000000444e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,8.000000000000000444e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.400000000000000189e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,8.000000000000000444e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01
6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.800000000000000488e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,8.000000000000000444e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,7.600000000000000089e-01,7.600000000000000089e-01,7.600000000000000089e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,8.000000000000000444e-01,8.000000000000000444e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,7.600000000000000089e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,7.600000000000000089e-01,7.600000000000000089e-01,7.600000000000000089e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,8.000000000000000444e-01,8.000000000000000444e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,7.600000000000000089e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,7.600000000000000089e-01,3.600000000000000422e-01,3.600000000000000422e-01,2.000000000000000111e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,6.000000000000000888e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.600000000000000422e-01,3.600000000000000422e-01,7.600000000000000089e-01,7.600000000000000089e-01
